,ZCTA5,STATE,COUNTY
25150,55724,27,137
25151,55725,27,137
25152,55726,27,17
25153,55731,27,75
25154,55731,27,137
25155,55732,27,137
25156,55733,27,17
25157,55734,27,137
25158,55735,27,1
25159,55735,27,115
25160,55736,27,61
25161,55736,27,137
25162,55738,27,137
25163,55741,27,137
25164,55742,27,61
25165,55744,27,61
25166,55746,27,61
25167,55746,27,137
25168,55748,27,1
25169,55748,27,61
25170,55749,27,17
25171,55749,27,115
25172,55750,27,137
25173,55751,27,137
25174,55752,27,1
25175,55752,27,61
25176,55753,27,61
25177,55756,27,17
25178,55756,27,115
25179,55757,27,17
25180,55758,27,137
25181,55760,27,1
25182,55763,27,137
25183,55764,27,61
25184,55765,27,137
25185,55766,27,137
25186,55767,27,17
25187,55767,27,115
25188,55768,27,137
25189,55769,27,61
25190,55771,27,71
25191,55771,27,137
25192,55772,27,71
25193,55775,27,61
25194,55779,27,137
25195,55780,27,17
25196,55781,27,61
25197,55781,27,137
25198,55782,27,137
25199,55783,27,1
25200,55783,27,17
25201,55783,27,115
25202,55784,27,61
25203,55785,27,1
25204,55785,27,21
25205,55786,27,61
25206,55787,27,1
25207,55787,27,17
25208,55790,27,137
25209,55792,27,137
25210,55793,27,61
25211,55795,27,115
25212,55797,27,17
25213,55798,27,1
25214,55798,27,17
25215,55798,27,137
25216,55802,27,137
25217,55803,27,137
25218,55804,27,137
25219,55805,27,137
25220,55806,27,137
25221,55807,27,137
25222,55808,27,137
25223,55810,27,17
25224,55810,27,137
25225,55811,27,137
25226,55812,27,137
25227,55814,27,137
25228,55901,27,109
25229,55902,27,109
25230,55904,27,109
25231,55905,27,109
25232,55906,27,109
25233,55906,27,157
25234,55909,27,99
25235,55910,27,157
25236,55910,27,169
25237,55912,27,47
25238,55912,27,99
25239,55917,27,39
25240,55917,27,47
25241,55917,27,99
25242,55917,27,147
25243,55918,27,99
25244,55919,27,55
25245,55920,27,109
25246,55921,27,55
25247,55922,27,45
25248,55923,27,45
25249,55923,27,109
25250,55923,27,169
25251,55924,27,39
25252,55924,27,147
25253,55925,27,169
25254,55926,27,99
25255,55927,27,39
25256,55929,27,109
25257,55931,27,55
25258,55932,27,109
25259,55932,27,157
25260,55933,27,99
25261,55934,27,109
25262,55935,27,45
25263,55936,27,99
25264,55939,27,45
25265,55940,27,39
25266,55940,27,109
25267,55941,27,55
25268,55943,27,55
25269,55943,27,169
25270,55944,27,39
25271,55944,27,109
25272,55945,27,157
25273,55946,27,49
25274,55946,27,131
25275,55947,27,55
25276,55947,27,169
25277,55949,27,45
25278,55950,27,99
25279,55951,27,45
25280,55951,27,99
25281,55952,27,169
25282,55953,27,47
25283,55953,27,99
25284,55954,27,45
25285,55954,27,55
25286,55955,27,39
25287,55956,27,49
25288,55956,27,109
25289,55956,27,157
25290,55957,27,157
25291,55959,27,169
25292,55960,27,109
25293,55960,27,157
25294,55961,27,45
25295,55961,27,99
25296,55962,27,45
25297,55962,27,169
25298,55963,27,39
25299,55963,27,49
25300,55963,27,109
25301,55964,27,109
25302,55964,27,157
25303,55964,27,169
25304,55965,27,45
25305,55967,27,99
25306,55968,27,157
25307,55969,27,169
25308,55970,27,99
25309,55971,27,45
25310,55971,27,55
25311,55971,27,169
25312,55972,27,109
25313,55972,27,169
25314,55973,27,99
25315,55974,27,45
25316,55974,27,55
25317,55975,27,45
25318,55975,27,99
25319,55976,27,45
25320,55976,27,109
25321,55977,27,99
25322,55979,27,45
25323,55979,27,169
25324,55981,27,157
25325,55982,27,99
25326,55983,27,49
25327,55985,27,39
25328,55985,27,49
25329,55985,27,147
25330,55987,27,169
25331,55990,27,45
25332,55991,27,109
25333,55991,27,157
25334,55992,27,49
25335,56001,27,13
25336,56003,27,103
25337,56007,27,47
25338,56009,27,47
25339,56010,27,13
25340,56011,27,19
25341,56011,27,79
25342,56011,27,139
25343,56011,27,143
25344,56013,27,43
25345,56013,27,91
25346,56014,27,43
25347,56016,27,47
25348,56017,27,79
25349,56019,27,15
25350,56019,27,33
25351,56019,27,165
25352,56020,27,47
25353,56021,27,103
25354,56022,27,165
25355,56023,27,43
25356,56024,27,13
25357,56025,27,43
25358,56026,27,47
25359,56026,27,147
25360,56026,27,161
25361,56027,19,109
25362,56027,27,43
25363,56027,27,91
25364,56028,27,79
25365,56028,27,161
25366,56029,27,47
25367,56031,27,91
25368,56032,27,47
25369,56033,27,43
25370,56034,27,13
25371,56035,27,47
25372,56036,27,47
25373,56037,27,13
25374,56039,27,91
25375,56041,27,15
25376,56042,27,47
25377,56043,27,47
25378,56044,27,79
25379,56044,27,143
25380,56045,27,47
25381,56046,27,147
25382,56047,27,43
25383,56048,27,13
25384,56048,27,161
25385,56050,27,79
25386,56051,27,43
25387,56052,27,79
25388,56052,27,131
25389,56054,27,103
25390,56054,27,143
25391,56055,27,13
25392,56056,27,165
25393,56057,27,79
25394,56058,27,79
25395,56058,27,103
25396,56058,27,143
25397,56060,27,165
25398,56062,27,13
25399,56062,27,15
25400,56062,27,165
25401,56063,27,13
25402,56063,27,79
25403,56063,27,161
25404,56065,27,13
25405,56068,27,13
25406,56068,27,43
25407,56068,27,161
25408,56069,27,79
25409,56069,27,131
25410,56071,27,79
25411,56071,27,131
25412,56071,27,139
25413,56072,27,47
25414,56072,27,147
25415,56072,27,161
25416,56073,27,13
25417,56073,27,15
25418,56073,27,103
25419,56074,27,103
25420,56075,27,91
25421,56078,27,13
25422,56078,27,161
25423,56080,27,13
25424,56081,27,15
25425,56081,27,165
25426,56082,27,79
25427,56082,27,103
25428,56083,27,15
25429,56083,27,33
25430,56083,27,127
25431,56085,27,15
25432,56085,27,127
25433,56087,27,15
25434,56087,27,127
25435,56088,27,13
25436,56088,27,91
25437,56088,27,165
25438,56089,27,47
25439,56090,27,13
25440,56091,27,161
25441,56093,27,131
25442,56093,27,147
25443,56093,27,161
25444,56096,27,79
25445,56096,27,131
25446,56096,27,161
25447,56097,27,43
25448,56097,27,47
25449,56097,27,161
25450,56098,27,43
25451,56098,27,91
25452,56101,27,33
25453,56101,27,63
25454,56110,27,105
25455,56111,27,63
25456,56113,27,81
25457,56114,27,101
25458,56115,27,83
25459,56115,27,101
25460,56116,27,133
25461,56117,27,105
25462,56118,27,33
25463,56118,27,63
25464,56119,27,63
25465,56119,27,105
25466,56120,27,165
25467,56121,27,91
25468,56122,27,101
25469,56122,27,105
25470,56123,27,101
25471,56125,27,101
25472,56127,27,91
25473,56128,27,101
25474,56128,27,105
25475,56128,27,117
25476,56128,27,133
25477,56129,27,105
25478,56129,27,133
25479,56131,27,33
25480,56131,27,101
25481,56131,27,105
25482,56132,27,83
25483,56132,27,101
25484,56134,27,133
25485,56136,27,81
25486,56137,27,33
25487,56137,27,63
25488,56138,27,133
25489,56139,27,117
25490,56140,27,117
25491,56141,27,101
25492,56141,27,105
25493,56142,27,81
25494,56143,27,63
25495,56144,27,117
25496,56144,27,133
25497,56144,46,101
25498,56145,27,33
25499,56146,27,133
25500,56147,27,105
25501,56147,27,133
25502,56149,27,81
25503,56149,27,117
25504,56150,27,63
25505,56151,27,101
25506,56152,27,33
25507,56152,27,127
25508,56153,27,105
25509,56155,27,105
25510,56156,27,133
25511,56157,27,83
25512,56158,27,105
25513,56158,27,133
25514,56159,27,33
25515,56159,27,63
25516,56160,27,63
25517,56160,27,91
25518,56160,27,165
25519,56161,27,63
25520,56162,27,91
25521,56162,27,165
25522,56164,27,81
25523,56164,27,117
25524,56164,46,101
25525,56165,27,105
25526,56166,27,33
25527,56166,27,127
25528,56167,27,63
25529,56167,27,105
25530,56168,27,105
25531,56169,27,83
25532,56170,27,83
25533,56170,27,101
25534,56170,27,117
25535,56171,27,91
25536,56172,27,101
25537,56173,27,133
25538,56174,27,33
25539,56175,27,83
25540,56175,27,101
25541,56175,27,127
25542,56176,27,91
25543,56177,27,117
25544,56178,27,81
25545,56178,27,83
25546,56180,27,33
25547,56180,27,101
25548,56180,27,127
25549,56181,27,91
25550,56183,27,33
25551,56183,27,101
25552,56185,27,105
25553,56186,27,101
25554,56186,27,117
25555,56187,27,63
25556,56187,27,105
25557,56201,27,67
25558,56207,27,149
25559,56207,27,151
25560,56208,27,23
25561,56208,27,73
25562,56208,27,151
25563,56209,27,67
25564,56209,27,93
25565,56210,27,11
25566,56211,27,11
25567,56211,27,155
25568,56212,27,73
25569,56214,27,127
25570,56214,27,173
25571,56215,27,121
25572,56215,27,151
25573,56216,27,67
25574,56218,27,73
25575,56218,27,173
25576,56219,27,155
25577,56219,46,109
25578,56220,27,73
25579,56220,27,81
25580,56220,27,173
25581,56221,27,11
25582,56221,27,149
25583,56221,27,155
25584,56222,27,23
25585,56223,27,173
25586,56224,27,127
25587,56225,27,11
25588,56226,27,121
25589,56226,27,151
25590,56227,27,11
25591,56228,27,93
25592,56228,27,129
25593,56229,27,83
25594,56229,27,173
25595,56230,27,129
25596,56231,27,151
25597,56232,27,73
25598,56235,27,149
25599,56236,27,11
25600,56236,27,155
25601,56237,27,173
25602,56239,27,83
25603,56240,27,11
25604,56240,27,155
25605,56241,27,23
25606,56241,27,129
25607,56241,27,173
25608,56243,27,93
25609,56244,27,121
25610,56244,27,149
25611,56244,27,151
25612,56245,27,173
25613,56248,27,51
25614,56248,27,149
25615,56248,27,155
25616,56249,27,151
25617,56251,27,67
25618,56252,27,23
25619,56252,27,67
25620,56252,27,151
25621,56253,27,67
25622,56255,27,127
25623,56256,27,73
25624,56257,27,73
25625,56258,27,83
25626,56258,27,127
25627,56260,27,23
25628,56260,27,129
25629,56262,27,23
25630,56262,27,151
25631,56263,27,83
25632,56263,27,127
25633,56264,27,81
25634,56264,27,83
25635,56264,27,173
25636,56265,27,23
25637,56265,27,73
25638,56265,27,173
25639,56266,27,15
25640,56266,27,127
25641,56267,27,149
25642,56270,27,127
25643,56270,27,129
25644,56271,27,23
25645,56271,27,151
25646,56273,27,67
25647,56274,27,51
25648,56274,27,155
25649,56276,27,11
25650,56276,27,73
25651,56277,27,129
25652,56278,27,11
25653,56278,27,73
25654,56279,27,67
25655,56280,27,81
25656,56280,27,173
25657,56281,27,67
25658,56282,27,23
25659,56282,27,67
25660,56283,27,127
25661,56283,27,129
25662,56284,27,67
25663,56284,27,127
25664,56284,27,129
25665,56285,27,129
25666,56287,27,127
25667,56288,27,67
25668,56289,27,67
25669,56289,27,151
25670,56291,27,81
25671,56291,27,83
25672,56291,27,173
25673,56292,27,127
25674,56293,27,127
25675,56294,27,127
25676,56295,27,23
25677,56296,27,155
25678,56297,27,173
25679,56301,27,145
25680,56303,27,145
25681,56304,27,9
25682,56304,27,141
25683,56307,27,145
25684,56308,27,41
25685,56308,27,121
25686,56309,27,51
25687,56309,27,111
25688,56310,27,145
25689,56311,27,51
25690,56312,27,67
25691,56312,27,145
25692,56313,27,95
25693,56314,27,97
25694,56314,27,145
25695,56315,27,41
25696,56315,27,111
25697,56316,27,67
25698,56316,27,121
25699,56316,27,145
25700,56318,27,97
25701,56318,27,153
25702,56319,27,41
25703,56319,27,153
25704,56320,27,145
25705,56321,27,145
25706,56323,27,121
25707,56323,27,149
25708,56324,27,111
25709,56325,27,145
25710,56326,27,41
25711,56326,27,111
25712,56327,27,41
25713,56327,27,121
25714,56328,27,97
25715,56329,27,9
25716,56329,27,97
25717,56330,27,9
25718,56330,27,95
25719,56331,27,145
25720,56331,27,153
25721,56332,27,41
25722,56334,27,41
25723,56334,27,121
25724,56335,27,145
25725,56336,27,145
25726,56336,27,153
25727,56338,27,35
25728,56338,27,97
25729,56339,27,41
25730,56339,27,51
25731,56340,27,97
25732,56340,27,145
25733,56342,27,1
25734,56342,27,65
25735,56342,27,95
25736,56343,27,41
25737,56343,27,51
25738,56343,27,121
25739,56343,27,149
25740,56345,27,97
25741,56347,27,153
25742,56349,27,41
25743,56349,27,121
25744,56350,27,1
25745,56352,27,145
25746,56353,27,59
25747,56353,27,65
25748,56353,27,95
25749,56354,27,41
25750,56355,27,41
25751,56356,27,145
25752,56357,27,9
25753,56357,27,95
25754,56358,27,59
25755,56358,27,65
25756,56358,27,95
25757,56359,27,95
25758,56360,27,41
25759,56360,27,153
25760,56361,27,41
25761,56361,27,111
25762,56362,27,67
25763,56362,27,93
25764,56362,27,145
25765,56363,27,95
25766,56364,27,35
25767,56364,27,97
25768,56367,27,9
25769,56367,27,145
25770,56368,27,145
25771,56369,27,145
25772,56371,27,145
25773,56373,27,9
25774,56373,27,97
25775,56374,27,145
25776,56375,27,145
25777,56376,27,145
25778,56377,27,9
25779,56377,27,145
25780,56378,27,145
25781,56378,27,153
25782,56379,27,9
25783,56381,27,121
25784,56382,27,97
25785,56382,27,153
25786,56384,27,97
25787,56385,27,41
25788,56385,27,121
25789,56386,27,95
25790,56387,27,145
25791,56389,27,153
25792,56401,27,21
25793,56401,27,35
25794,56425,27,35
25795,56431,27,1
25796,56431,27,35
25797,56433,27,21
25798,56433,27,57
25799,56434,27,153
25800,56434,27,159
25801,56435,27,21
25802,56435,27,35
25803,56436,27,57
25804,56437,27,111
25805,56437,27,153
25806,56438,27,153
25807,56440,27,153
25808,56441,27,35
25809,56442,27,35
25810,56443,27,97
25811,56443,27,153
25812,56444,27,35
25813,56446,27,41
25814,56446,27,111
25815,56446,27,153
25816,56447,27,35
25817,56448,27,21
25818,56448,27,35
25819,56449,27,35
25820,56449,27,97
25821,56450,27,35
25822,56450,27,95
25823,56452,27,21
25824,56453,27,111
25825,56453,27,153
25826,56455,27,35
25827,56456,27,35
25828,56458,27,57
25829,56461,27,21
25830,56461,27,57
25831,56464,27,5
25832,56464,27,57
25833,56464,27,111
25834,56464,27,159
25835,56465,27,35
25836,56466,27,21
25837,56466,27,97
25838,56466,27,153
25839,56467,27,57
25840,56468,27,21
25841,56468,27,35
25842,56469,27,1
25843,56470,27,5
25844,56470,27,29
25845,56470,27,57
25846,56470,27,159
25847,56472,27,21
25848,56472,27,35
25849,56473,27,21
25850,56473,27,97
25851,56474,27,21
25852,56474,27,35
25853,56475,27,97
25854,56477,27,21
25855,56477,27,111
25856,56477,27,159
25857,56479,27,21
25858,56479,27,153
25859,56479,27,159
25860,56481,27,21
25861,56481,27,153
25862,56481,27,159
25863,56482,27,111
25864,56482,27,153
25865,56482,27,159
25866,56484,27,21
25867,56501,27,5
25868,56501,27,111
25869,56510,27,107
25870,56511,27,5
25871,56514,27,27
25872,56514,27,111
25873,56514,27,167
25874,56515,27,111
25875,56516,27,87
25876,56516,27,107
25877,56517,27,119
25878,56518,27,111
25879,56519,27,27
25880,56519,27,107
25881,56520,27,167
25882,56521,27,5
25883,56522,27,111
25884,56522,27,167
25885,56523,27,119
25886,56524,27,111
25887,56525,27,27
25888,56527,27,111
25889,56528,27,111
25890,56529,27,27
25891,56531,27,51
25892,56533,27,111
25893,56534,27,111
25894,56535,27,119
25895,56535,27,125
25896,56536,27,27
25897,56537,27,111
25898,56540,27,107
25899,56540,27,119
25900,56541,27,107
25901,56542,27,87
25902,56542,27,119
25903,56543,27,167
25904,56544,27,5
25905,56544,27,111
25906,56545,27,107
25907,56546,27,27
25908,56547,27,27
25909,56548,27,107
25910,56549,27,27
25911,56550,27,107
25912,56551,27,111
25913,56552,27,5
25914,56552,27,27
25915,56553,27,167
25916,56554,27,5
25917,56554,27,27
25918,56556,27,119
25919,56557,27,29
25920,56557,27,87
25921,56557,27,107
25922,56560,27,27
25923,56560,27,167
25924,56565,27,51
25925,56565,27,167
25926,56566,27,87
25927,56567,27,111
25928,56568,27,119
25929,56569,27,5
25930,56570,27,5
25931,56571,27,111
25932,56572,27,5
25933,56572,27,111
25934,56573,27,111
25935,56574,27,107
25936,56575,27,5
25937,56576,27,111
25938,56577,27,5
25939,56578,27,5
25940,56579,27,111
25941,56579,27,167
25942,56580,27,27
25943,56581,27,107
25944,56583,27,155
25945,56583,27,167
25946,56584,27,107
25947,56585,27,5
25948,56585,27,27
25949,56586,27,111
25950,56587,27,111
25951,56588,27,111
25952,56589,27,5
25953,56589,27,29
25954,56589,27,87
25955,56590,27,51
25956,56591,27,5
25957,56592,27,87
25958,56592,27,119
25959,56593,27,5
25960,56594,27,167
25961,56601,27,7
25962,56601,27,57
25963,56621,27,29
25964,56621,27,87
25965,56621,27,119
25966,56623,27,71
25967,56623,27,77
25968,56626,27,21
25969,56627,27,71
25970,56628,27,61
25971,56629,27,71
25972,56630,27,7
25973,56630,27,61
25974,56633,27,7
25975,56633,27,21
25976,56633,27,57
25977,56634,27,29
25978,56634,27,119
25979,56636,27,21
25980,56636,27,61
25981,56637,27,61
25982,56639,27,61
25983,56639,27,71
25984,56641,27,21
25985,56644,27,29
25986,56644,27,119
25987,56646,27,119
25988,56647,27,7
25989,56649,27,71
25990,56649,27,137
25991,56650,27,7
25992,56651,27,87
25993,56651,27,119
25994,56652,27,7
25995,56652,27,29
25996,56653,27,71
25997,56654,27,71
25998,56655,27,21
25999,56657,27,61
26000,56658,27,71
26001,56659,27,61
26002,56660,27,71
26003,56661,27,7
26004,56661,27,61
26005,56661,27,71
26006,56662,27,21
26007,56663,27,7
26008,56666,27,7
26009,56667,27,7
26010,56668,27,71
26011,56669,27,71
26012,56669,27,137
26013,56670,27,7
26014,56671,27,7
26015,56671,27,29
26016,56672,27,21
26017,56673,27,77
26018,56673,27,135
26019,56676,27,7
26020,56676,27,29
26021,56678,27,7
26022,56678,27,29
26023,56678,27,57
26024,56680,27,61
26025,56681,27,61
26026,56683,27,7
26027,56684,27,113
26028,56684,27,119
26029,56685,27,7
26030,56686,27,77
26031,56687,27,7
26032,56688,27,61
26033,56701,27,89
26034,56701,27,113
26035,56710,27,89
26036,56710,27,119
26037,56711,27,77
26038,56713,27,89
26039,56714,27,135
26040,56715,27,119
26041,56715,27,125
26042,56716,27,119
26043,56716,27,125
26044,56720,27,69
26045,56721,27,119
26046,56722,27,119
26047,56723,27,119
26048,56724,27,89
26049,56725,27,89
26050,56725,27,113
26051,56726,27,135
26052,56727,27,7
26053,56727,27,89
26054,56728,27,69
26055,56729,27,69
26056,56731,27,69
26057,56732,27,69
26058,56732,27,89
26059,56732,27,135
26060,56733,27,69
26061,56734,27,69
26062,56735,27,69
26063,56735,27,135
26064,56736,27,119
26065,56736,27,125
26066,56737,27,89
26067,56738,27,89
26068,56741,27,77
26069,56742,27,113
26070,56742,27,119
26071,56742,27,125
26072,56744,27,89
26073,56744,27,119
26074,56744,38,35
26075,56744,38,99
26076,56748,27,113
26077,56748,27,125
26078,56750,27,113
26079,56750,27,119
26080,56750,27,125
26081,56751,27,135
26082,56754,27,113
26083,56755,27,69
26084,56756,27,135
26085,56757,27,89
26086,56758,27,89
26087,56759,27,89
26088,56759,27,135
26089,56760,27,89
26090,56761,27,135
26091,56762,27,89
26092,56762,27,119
26093,56763,27,135
26094,57001,46,83
26095,57001,46,127
26096,57002,46,11
26097,57003,46,99
26098,57004,46,27
26099,57004,46,83
26100,57004,46,127
26101,57005,46,99
26102,57006,46,11
26103,57006,46,101
26104,57010,46,27
26105,57010,46,127
26106,57012,46,87
26107,57013,46,83
26108,57014,46,27
26109,57014,46,83
26110,57014,46,125
26111,57015,46,125
26112,57016,46,79
26113,57017,46,101
26114,57018,46,99
26115,57020,46,99
26116,57021,46,125
26117,57022,46,79
26118,57022,46,99
26119,57022,46,101
26120,57024,46,101
26121,57025,46,127
26122,57026,27,81
26123,57026,46,11
26124,57026,46,101
26125,57027,46,83
26126,57028,46,101
26127,57029,46,67
26128,57029,46,125
26129,57030,27,133
26130,57030,46,99
26131,57031,46,27
26132,57031,46,135
26133,57032,46,83
26134,57033,46,99
26135,57034,46,83
26136,57034,46,127
26137,57035,46,87
26138,57035,46,99
26139,57036,46,125
26140,57037,46,27
26141,57037,46,125
26142,57037,46,135
26143,57038,46,127
26144,57039,46,83
26145,57039,46,125
26146,57040,46,135
26147,57041,46,99
26148,57042,46,79
26149,57043,46,67
26150,57043,46,87
26151,57043,46,125
26152,57045,46,67
26153,57045,46,135
26154,57046,46,135
26155,57047,46,87
26156,57047,46,125
26157,57048,46,87
26158,57048,46,99
26159,57049,46,127
26160,57050,46,79
26161,57051,46,77
26162,57052,46,67
26163,57053,46,87
26164,57053,46,125
26165,57054,46,79
26166,57055,46,99
26167,57057,46,79
26168,57058,46,87
26169,57059,46,9
26170,57059,46,67
26171,57061,46,11
26172,57062,46,9
26173,57063,46,9
26174,57063,46,135
26175,57064,46,83
26176,57064,46,125
26177,57065,46,101
26178,57066,46,9
26179,57067,46,135
26180,57068,27,133
26181,57068,46,99
26182,57069,46,27
26183,57070,46,125
26184,57070,46,135
26185,57071,46,11
26186,57071,46,79
26187,57072,46,27
26188,57072,46,135
26189,57073,46,27
26190,57073,46,125
26191,57075,46,79
26192,57076,46,79
26193,57076,46,97
26194,57077,46,83
26195,57078,31,27
26196,57078,46,135
26197,57103,46,99
26198,57104,46,99
26199,57105,46,99
26200,57106,46,83
26201,57106,46,99
26202,57107,46,99
26203,57108,46,83
26204,57108,46,99
26205,57110,46,99
26206,57117,46,99
26207,57197,46,99
26208,57201,46,29
26209,57212,46,11
26210,57212,46,57
26211,57212,46,77
26212,57213,46,11
26213,57213,46,39
26214,57214,46,77
26215,57216,46,51
26216,57216,46,109
26217,57217,46,25
26218,57218,46,39
26219,57219,46,37
26220,57220,46,11
26221,57221,46,25
26222,57221,46,57
26223,57223,46,39
26224,57223,46,57
26225,57224,46,109
26226,57225,46,25
26227,57226,46,39
26228,57226,46,57
26229,57227,46,51
26230,57227,46,109
26231,57231,46,77
26232,57232,46,91
26233,57233,46,77
26234,57234,46,39
26235,57234,46,57
26236,57235,46,29
26237,57235,46,37
26238,57236,46,25
26239,57237,46,39
26240,57238,46,29
26241,57238,46,39
26242,57238,46,57
26243,57239,46,37
26244,57241,46,57
26245,57242,46,29
26246,57242,46,57
26247,57243,46,25
26248,57243,46,29
26249,57245,46,29
26250,57246,46,51
26251,57247,46,91
26252,57248,46,57
26253,57248,46,77
26254,57249,46,77
26255,57251,46,51
26256,57252,46,51
26257,57252,46,109
26258,57255,46,109
26259,57256,46,51
26260,57256,46,109
26261,57257,46,109
26262,57258,46,25
26263,57258,46,115
26264,57259,46,39
26265,57259,46,51
26266,57260,46,109
26267,57261,46,37
26268,57262,46,91
26269,57262,46,109
26270,57263,46,29
26271,57263,46,51
26272,57264,46,51
26273,57265,46,39
26274,57265,46,51
26275,57266,46,51
26276,57266,46,109
26277,57268,46,11
26278,57268,46,39
26279,57269,46,51
26280,57270,46,91
26281,57270,46,109
26282,57271,46,25
26283,57271,46,57
26284,57272,46,25
26285,57272,46,29
26286,57273,46,37
26287,57273,46,109
26288,57274,46,25
26289,57274,46,37
26290,57276,46,11
26291,57278,46,25
26292,57279,46,109
26293,57301,46,35
26294,57301,46,61
26295,57311,46,61
26296,57311,46,67
26297,57312,46,5
26298,57312,46,73
26299,57313,46,23
26300,57313,46,43
26301,57314,46,111
26302,57315,46,9
26303,57317,46,53
26304,57319,46,67
26305,57319,46,87
26306,57319,46,125
26307,57321,46,61
26308,57321,46,87
26309,57321,46,97
26310,57322,46,5
26311,57322,46,25
26312,57322,46,115
26313,57323,46,97
26314,57324,46,5
26315,57325,46,15
26316,57325,46,17
26317,57328,46,43
26318,57329,46,23
26319,57330,46,23
26320,57330,46,43
26321,57330,46,67
26322,57331,46,35
26323,57331,46,43
26324,57331,46,67
26325,57332,46,61
26326,57332,46,67
26327,57332,46,87
26328,57334,46,35
26329,57334,46,61
26330,57334,46,67
26331,57335,46,53
26332,57337,46,97
26333,57339,46,17
26334,57340,46,61
26335,57340,46,97
26336,57341,46,17
26337,57342,46,23
26338,57344,46,43
26339,57345,46,69
26340,57346,46,69
26341,57348,46,5
26342,57348,46,115
26343,57349,46,97
26344,57350,46,5
26345,57353,46,5
26346,57353,46,77
26347,57355,46,15
26348,57355,46,17
26349,57355,46,73
26350,57356,46,23
26351,57358,46,73
26352,57359,46,3
26353,57359,46,35
26354,57359,46,111
26355,57361,46,23
26356,57362,46,59
26357,57363,46,35
26358,57363,46,111
26359,57364,46,43
26360,57365,46,85
26361,57366,46,43
26362,57366,46,67
26363,57367,46,23
26364,57368,46,3
26365,57369,46,15
26366,57369,46,23
26367,57369,46,43
26368,57370,46,15
26369,57370,46,17
26370,57371,46,59
26371,57373,46,59
26372,57374,46,61
26373,57374,46,87
26374,57375,46,3
26375,57376,46,9
26376,57376,46,67
26377,57379,46,5
26378,57380,46,23
26379,57381,46,5
26380,57381,46,59
26381,57382,46,3
26382,57382,46,5
26383,57382,46,73
26384,57383,46,3
26385,57383,46,15
26386,57384,46,5
26387,57385,46,3
26388,57385,46,73
26389,57385,46,111
26390,57386,46,5
26391,57401,46,13
26392,57420,46,129
26393,57421,46,91
26394,57422,46,37
26395,57424,46,49
26396,57424,46,115
26397,57426,46,13
26398,57427,46,13
26399,57428,46,45
26400,57428,46,129
26401,57429,46,115
26402,57430,46,91
26403,57432,46,13
26404,57432,46,91
26405,57433,46,13
26406,57434,46,13
26407,57434,46,25
26408,57434,46,37
26409,57434,46,115
26410,57435,46,45
26411,57435,46,49
26412,57436,46,115
26413,57437,46,21
26414,57437,46,89
26415,57438,46,49
26416,57439,46,13
26417,57440,46,115
26418,57441,46,13
26419,57442,46,41
26420,57442,46,107
26421,57442,46,119
26422,57445,46,13
26423,57446,46,13
26424,57448,46,45
26425,57448,46,89
26426,57449,46,13
26427,57450,46,107
26428,57450,46,129
26429,57451,46,13
26430,57451,46,45
26431,57452,46,21
26432,57452,46,129
26433,57454,46,37
26434,57454,46,91
26435,57455,46,107
26436,57456,46,45
26437,57456,46,89
26438,57457,46,89
26439,57460,46,13
26440,57460,46,45
26441,57460,46,49
26442,57460,46,115
26443,57461,46,115
26444,57465,46,49
26445,57465,46,115
26446,57466,46,45
26447,57466,46,49
26448,57467,46,49
26449,57467,46,59
26450,57468,46,37
26451,57469,46,49
26452,57469,46,59
26453,57469,46,115
26454,57470,46,49
26455,57470,46,59
26456,57471,46,45
26457,57472,46,129
26458,57473,46,49
26459,57473,46,107
26460,57474,46,13
26461,57475,46,45
26462,57475,46,107
26463,57476,46,59
26464,57476,46,115
26465,57477,46,115
26466,57479,46,13
26467,57481,46,13
26468,57481,46,45
26469,57481,46,89
26470,57501,46,65
26471,57501,46,119
26472,57520,46,119
26473,57521,46,71
26474,57521,46,95
26475,57522,46,65
26476,57523,46,53
26477,57528,46,123
26478,57529,46,53
26479,57529,46,123
26480,57531,46,75
26481,57532,46,85
26482,57532,46,117
26483,57533,46,53
26484,57533,46,85
26485,57534,46,123
26486,57536,46,65
26487,57536,46,119
26488,57537,46,117
26489,57538,46,53
26490,57540,46,69
26491,57541,46,123
26492,57543,46,71
26493,57544,46,85
26494,57547,46,71
26495,57548,46,85
26496,57551,46,7
26497,57552,46,55
26498,57552,46,71
26499,57552,46,75
26500,57552,46,117
26501,57553,46,55
26502,57555,46,121
26503,57559,46,75
26504,57560,46,7
26505,57560,46,95
26506,57562,46,75
26507,57563,46,121
26508,57564,46,69
26509,57564,46,119
26510,57566,46,95
26511,57566,46,121
26512,57567,46,55
26513,57567,46,71
26514,57568,46,85
26515,57569,46,85
26516,57570,46,121
26517,57571,46,53
26518,57572,46,121
26519,57574,46,7
26520,57576,46,75
26521,57576,46,85
26522,57577,46,7
26523,57577,46,71
26524,57579,46,95
26525,57580,46,95
26526,57580,46,121
26527,57580,46,123
26528,57584,46,123
26529,57585,46,95
26530,57601,46,31
26531,57601,46,41
26532,57601,46,129
26533,57620,46,105
26534,57621,46,31
26535,57622,46,137
26536,57623,46,137
26537,57625,46,41
26538,57625,46,137
26539,57626,46,93
26540,57626,46,105
26541,57626,46,137
26542,57630,46,41
26543,57631,46,21
26544,57631,46,129
26545,57632,46,21
26546,57633,46,31
26547,57633,46,41
